Id,Label,,
94624,Realism,,
94625,Post-Impressionism,,
94626,Northern Renaissance,,
94627,Baroque,,
94628,Classicism,,
94629,Symbolism,,
94630,Neoclassicism,,
94631,Expressionism,,
94632,Mannerism (Late Renaissance),,
94633,Romanticism,,
94634,Neoclassicism,,
94635,Luminism,,
94636,Concretism,,
94637,Realism,,
94638,Expressionism,,
94639,Mannerism (Late Renaissance),,
94640,Post-Impressionism,,
94641,Abstract Art,,
94642,Baroque,,
94643,Rococo,,
94644,Post-Impressionism,,
94645,Minimalism,,
94646,Neoclassicism,,
94647,Romanticism,,
94648,Rococo,,
94649,Neoclassicism,,
94650,Neoclassicism,,
94651,Romanticism,,
94652,Impressionism,,
94653,Expressionism,,
94654,Post-Impressionism,,
94655,Expressionism,,
94656,Constructivism,,
94657,Mannerism (Late Renaissance),,
94658,Rococo,,
94659,Color Field Painting,,
94660,Baroque,,
94661,Minimalism,,
94662,Expressionism,,
94663,Rococo,,
94664,Abstract Expressionism,,
94665,Classicism,,
94666,Post-Impressionism,,
94667,Realism,,
94668,Art Nouveau (Modern),,
94669,Op Art,,
94670,Post-Impressionism,,
94671,Minimalism,,
94672,Romanticism,,
94673,Expressionism,,
94674,Baroque,,
94675,Symbolism,,
94676,Magic Realism,,
94677,Color Field Painting,,
94678,Minimalism,,
94679,Cubism,,
94680,Baroque,,
94681,Art Informel,,
94682,Romanticism,,
94683,Realism,,
94684,Art Nouveau (Modern),,
94685,Art Nouveau (Modern),,
94686,Pop Art,,
94687,Realism,,
94688,Op Art,,
94689,Post-Impressionism,,
94690,Neoplasticism,,
94691,Conceptual Art,,
94692,Northern Renaissance,,
94693,Mannerism (Late Renaissance),,
94694,Concretism,,
94695,Symbolism,,
94696,Orphism,,
94697,Color Field Painting,,
94698,Abstract Art,,
94699,Expressionism,,
94700,Post-Painterly Abstraction,,
94701,Fantastic Realism,,
94702,Romanticism,,
94703,Northern Renaissance,,
94704,Art Nouveau (Modern),,
94705,Romanticism,,
94706,Romanticism,,
94707,Impressionism,,
94708,Light and Space,,
94709,Kinetic Art,,
94710,Post-Impressionism,,
94711,Northern Renaissance,,
94712,Mannerism (Late Renaissance),,
94713,Neoclassicism,,
94714,Pop Art,,
94715,Art Nouveau (Modern),,
94716,Color Field Painting,,
94717,Art Nouveau (Modern),,
94718,Impressionism,,
94719,Abstract Expressionism,,
94720,Symbolism,,
94721,Neoclassicism,,
94722,Art Nouveau (Modern),,
94723,Color Field Painting,,
94724,Cubism,,
94725,Romanticism,,
94726,Spatialism,,
94727,Cubism,,
94728,Art Nouveau (Modern),,
94729,Impressionism,,
94730,Mannerism (Late Renaissance),,
94731,Color Field Painting,,
94732,Surrealism,,
94733,Post-Impressionism,,
94734,Impressionism,,
94735,Mechanistic Cubism,,
94736,Impressionism,,
94737,Ukiyo-e,,
94738,Impressionism,,
94739,Art Nouveau (Modern),,
94740,Symbolism,,
94741,Romanticism,,
94742,Hard Edge Painting,,
94743,Post-Impressionism,,
94744,Spatialism,,
94745,Impressionism,,
94746,Art Informel,,
94747,Concretism,,
94748,Rococo,,
94749,Pop Art,,
94750,Impressionism,,
94751,Impressionism,,
94752,Realism,,
94753,Post-Impressionism,,
94754,Impressionism,,
94755,Symbolism,,
94756,Romanticism,,
94757,Impressionism,,
94758,Impressionism,,
94759,Concretism,,
94760,Art Informel,,
94761,Hard Edge Painting,,
94762,Impressionism,,
94763,Abstract Art,,
94764,Abstract Expressionism,,
94765,Impressionism,,
94766,Hard Edge Painting,,
94767,Post-Impressionism,,
94768,Impressionism,,
94769,Neoclassicism,,
94770,Symbolism,,
94771,Romanticism,,
94772,Neoclassicism,,
94773,Impressionism,,
94774,Neoclassicism,,
94775,Impressionism,,
94776,Romanticism,,
94777,Kinetic Art,,
94778,Abstract Expressionism,,
94779,Post-Painterly Abstraction,,
94780,Impressionism,,
94781,Dada,,
94782,Pop Art,,
94783,Pop Art,,
94784,Pop Art,,
94785,Art Nouveau (Modern),,
94786,Impressionism,,
94787,Impressionism,,
94788,Post-Impressionism,,
94789,Neoclassicism,,
94790,Op Art,,
94791,Conceptual Art,,
94792,Romanticism,,
94793,Impressionism,,
94794,Romanticism,,
94795,Impressionism,,
94796,Impressionism,,
94797,Color Field Painting,,
94798,Realism,,
94799,Color Field Painting,,
94800,Color Field Painting,,
94801,Impressionism,,
94802,Minimalism,,
94803,Expressionism,,
94804,Impressionism,,
94805,Impressionism,,
94806,Impressionism,,
94807,Kinetic Art,,
94808,Impressionism,,
94809,Impressionism,,
94810,Pop Art,,
94811,Neoclassicism,,
94812,Expressionism,,
94813,Realism,,
94814,Neo-Expressionism,,
94815,Realism,,
94816,Impressionism,,
94817,Abstract Expressionism,,
94818,Surrealism,,
94819,Pop Art,,
94820,Impressionism,,
94821,Impressionism,,
94822,Regionalism,,
94823,Op Art,,
94824,Impressionism,,
94825,Neoclassicism,,
94826,Impressionism,,
94827,AnalyticalåÊRealism,,
94828,Surrealism,,
94829,Impressionism,,
94830,Impressionism,,
94831,Art Nouveau (Modern),,
94832,Impressionism,,
94833,Ukiyo-e,,
94834,Romanticism,,
94835,Cubo-Futurism,,
94836,Impressionism,,
94837,Impressionism,,
94838,Op Art,,
94839,Romanticism,,
94840,Impressionism,,
94841,Impressionism,,
94842,Cubism,,
94843,Constructivism,,
94844,Impressionism,,
94845,Academicism,,
94846,Abstract Art,,
94847,Surrealism,,
94848,Impressionism,,
94849,Romanticism,,
94850,NaÌøve Art (Primitivism),,
94851,Neoplasticism,,
94852,Realism,,
94853,NaÌøve Art (Primitivism),,
94854,Kinetic Art,,
94855,Cubism,,
94856,NaÌøve Art (Primitivism),,
94857,Expressionism,,
94858,Post-Impressionism,,
94859,Impressionism,,
94860,Cubism,,
94861,Mannerism (Late Renaissance),,
94862,Neo-Expressionism,,
94863,Neo-Pop Art,,
94864,Neo-Rococo,,
94865,Realism,,
94866,Concretism,,
94867,Impressionism,,
94868,Impressionism,,
94869,Romanticism,,
94870,Realism,,
94871,Cubism,,
94872,Post-Impressionism,,
94873,Academicism,,
94874,Light and Space,,
94875,Neoclassicism,,
94876,Magic Realism,,
94877,Dada,,
94878,Impressionism,,
94879,Romanticism,,
94880,Romanticism,,
94881,Realism,,
94882,Expressionism,,
94883,Romanticism,,
94884,Concretism,,
94885,Symbolism,,
94886,Rococo,,
94887,Impressionism,,
94888,Expressionism,,
94889,Light and Space,,
94890,Impressionism,,
94891,Realism,,
94892,Symbolism,,
94893,Impressionism,,
94894,Realism,,
94895,Fauvism,,
94896,Rococo,,
94897,Post-Impressionism,,
94898,Early Renaissance,,
94899,Realism,,
94900,Fantastic Realism,,
94901,Realism,,
94902,Concretism,,
94903,Realism,,
94904,Romanticism,,
94905,Color Field Painting,,
94906,Realism,,
94907,Neo-baroque,,
94908,Lyrical Abstraction,,
94909,Contemporary Realism,,
94910,Expressionism,,
94911,Impressionism,,
94912,Impressionism,,
94913,Art Nouveau (Modern),,
94914,Realism,,
94915,Northern Renaissance,,
94916,Realism,,
94917,Concretism,,
94918,Post-Impressionism,,
94919,Romanticism,,
94920,Art Nouveau (Modern),,
94921,Neo-Expressionism,,
94922,Romanticism,,
94923,Romanticism,,
94924,Realism,,
94925,Impressionism,,
94926,Post-Impressionism,,
94927,Cubism,,
94928,Ukiyo-e,,
94929,Art Nouveau (Modern),,
94930,Impressionism,,
94931,Naturalism,,
94932,Romanticism,,
94933,Classicism,,
94934,NaÌøve Art (Primitivism),,
94935,Concretism,,
94936,Impressionism,,
94937,Symbolism,,
94938,Post-Impressionism,,
94939,Luminism,,
94940,Impressionism,,
94941,Romanticism,,
94942,Art Nouveau (Modern),,
94943,Romanticism,,
94944,Classicism,,
94945,Ukiyo-e,,
94946,Realism,,
94947,Concretism,,
94948,Post-Impressionism,,
94949,Impressionism,,
94950,Neoclassicism,,
94951,Realism,,
94952,Romanticism,,
94953,Symbolism,,
94954,Realism,,
94955,Impressionism,,
94956,Pointillism,,
94957,Concretism,,
94958,Impressionism,,
94959,Impressionism,,
94960,Northern Renaissance,,
94961,Ukiyo-e,,
94962,Realism,,
94963,Impressionism,,
94964,Post-Impressionism,,
94965,Art Nouveau (Modern),,
94966,Realism,,
94967,Neoclassicism,,
94968,Neo-baroque,,
94969,Realism,,
94970,Impressionism,,
94971,Romanticism,,
94972,Impressionism,,
94973,Divisionism,,
94974,Art Nouveau (Modern),,
94975,Magic Realism,,
94976,Realism,,
94977,Post-Impressionism,,
94978,Post-Impressionism,,
94979,Early Renaissance,,
94980,Neo-Romanticism,,
94981,Romanticism,,
94982,Expressionism,,
94983,Art Nouveau (Modern),,
94984,Impressionism,,
94985,Romanticism,,
94986,Synthetic Cubism,,
94987,Muralism,,
94988,Realism,,
94989,Post-Impressionism,,
94990,Impressionism,,
94991,Impressionism,,
94992,Luminism,,
94993,Realism,,
94994,Romanticism,,
94995,Impressionism,,
94996,Impressionism,,
94997,Art Nouveau (Modern),,
94998,Tonalism,,
94999,Romanticism,,
95000,Expressionism,,
95001,Realism,,
95002,Baroque,,
95003,Impressionism,,
95004,Neoclassicism,,
95005,Romanticism,,
95006,Expressionism,,
95007,Post-Impressionism,,
95008,Impressionism,,
95009,Impressionism,,
95010,Impressionism,,
95011,Romanticism,,
95012,Impressionism,,
95013,Expressionism,,
95014,Neoclassicism,,
95015,Romanticism,,
95016,Impressionism,,
95017,Art Nouveau (Modern),,
95018,Neoclassicism,,
95019,Impressionism,,
95020,Expressionism,,
95021,Romanticism,,
95022,Post-Impressionism,,
95023,Romanticism,,
95024,Romanticism,,
95025,Post-Impressionism,,
95026,Art Nouveau (Modern),,
95027,Realism,,
95028,Impressionism,,
95029,Neoclassicism,,
95030,Impressionism,,
95031,Ink and wash painting,,
95032,Impressionism,,
95033,Impressionism,,
95034,Neoclassicism,,
95035,Impressionism,,
95036,Neoclassicism,,
95037,Post-Impressionism,,
95038,Impressionism,,
95039,Baroque,,
95040,Realism,,
95041,Impressionism,,
95042,Art Nouveau (Modern),,
95043,Romanticism,,
95044,Post-Impressionism,,
95045,Northern Renaissance,,
95046,Baroque,,
95047,Baroque,,
95048,Symbolism,,
95049,Rococo,,
95050,Rococo,,
95051,Realism,,
95052,Realism,,
95053,Romanticism,,
95054,Baroque,,
95055,Expressionism,,
95056,Post-Impressionism,,
95057,Neoclassicism,,
95058,Romanticism,,
95059,Romanticism,,
95060,Romanticism,,
95061,Symbolism,,
95062,Romanticism,,
95063,Impressionism,,
95064,Impressionism,,
95065,Neoclassicism,,
95066,Impressionism,,
95067,Luminism,,
95068,Romanticism,,
95069,Realism,,
95070,Post-Impressionism,,
95071,Realism,,
95072,Romanticism,,
95073,Orientalism,,
95074,Impressionism,,
95075,Baroque,,
95076,Impressionism,,
95077,Post-Impressionism,,
95078,Expressionism,,
95079,Neoclassicism,,
95080,Symbolism,,
95081,Post-Impressionism,,
95082,Impressionism,,
95083,Pointillism,,
95084,Impressionism,,
95085,Rococo,,
95086,Post-Impressionism,,
95087,Romanticism,,
95088,Pop Art,,
95089,Romanticism,,
95090,Baroque,,
95091,Romanticism,,
95092,High Renaissance,,
95093,Realism,,
95094,Symbolism,,
95095,Romanticism,,
95096,Post-Impressionism,,
95097,Post-Impressionism,,
95098,Early Renaissance,,
95099,Impressionism,,
95100,Impressionism,,
95101,Impressionism,,
95102,Impressionism,,
95103,Realism,,
95104,Realism,,
95105,Impressionism,,
95106,Pointillism,,
95107,Romanticism,,
95108,Romanticism,,
95109,Classicism,,
95110,Neoclassicism,,
95111,Realism,,
95112,High Renaissance,,
95113,Expressionism,,
95114,Romanticism,,
95115,Realism,,
95116,Impressionism,,
95117,Baroque,,
95118,Realism,,
95119,Romanticism,,
95120,Realism,,
95121,Post-Impressionism,,
95122,Post-Impressionism,,
95123,Baroque,,
95124,Impressionism,,
95125,Baroque,,
95126,Baroque,,
95127,Post-Impressionism,,
95128,Neoclassicism,,
95129,Romanticism,,
95130,Impressionism,,
95131,Romanticism,,
95132,Romanticism,,
95133,Early Renaissance,,
95134,Romanticism,,
95135,Rococo,,
95136,Symbolism,,
95137,Realism,,
95138,Romanticism,,
95139,Realism,,
95140,Impressionism,,
95141,Neoclassicism,,
95142,Divisionism,,
95143,Magic Realism,,
95144,Impressionism,,
95145,Romanticism,,
95146,Realism,,
95147,Impressionism,,
95148,Impressionism,,
95149,Neoclassicism,,
95150,Neoclassicism,,
95151,Pointillism,,
95152,Ukiyo-e,,
95153,Romanticism,,
95154,Naturalism,,
95155,Romanticism,,
95156,High Renaissance,,
95157,Romanticism,,
95158,Divisionism,,
95159,Impressionism,,
95160,Impressionism,,
95161,Post-Impressionism,,
95162,Romanticism,,
95163,Impressionism,,
95164,Impressionism,,
95165,Luminism,,
95166,Impressionism,,
95167,Realism,,
95168,Baroque,,
95169,Realism,,
95170,Post-Impressionism,,
95171,Expressionism,,
95172,Romanticism,,
95173,Orientalism,,
95174,Divisionism,,
95175,Rococo,,
95176,Impressionism,,
95177,Impressionism,,
95178,Post-Impressionism,,
95179,SÅçsaku hanga,,
95180,Baroque,,
95181,Post-Impressionism,,
95182,Realism,,
95183,Realism,,
95184,Impressionism,,
95185,Magic Realism,,
95186,Romanticism,,
95187,Neoclassicism,,
95188,Romanticism,,
95189,Romanticism,,
95190,Northern Renaissance,,
95191,Impressionism,,
95192,Pointillism,,
95193,Realism,,
95194,Ukiyo-e,,
95195,Impressionism,,
95196,Neoclassicism,,
95197,Romanticism,,
95198,Neoclassicism,,
95199,Post-Impressionism,,
95200,Romanticism,,
95201,Pointillism,,
95202,Impressionism,,
95203,Baroque,,
95204,Realism,,
95205,Realism,,
95206,Orientalism,,
95207,Fauvism,,
95208,Romanticism,,
95209,Romanticism,,
95210,Impressionism,,
95211,Baroque,,
95212,Baroque,,
95213,Romanticism,,
95214,Post-Impressionism,,
95215,Realism,,
95216,Neoclassicism,,
95217,Romanticism,,
95218,Realism,,
95219,Romanticism,,
95220,Post-Impressionism,,
95221,Impressionism,,
95222,Impressionism,,
95223,Baroque,,
95224,Post-Impressionism,,
95225,Expressionism,,
95226,Post-Impressionism,,
95227,Rococo,,
95228,Realism,,
95229,Post-Impressionism,,
95230,Neoclassicism,,
95231,Impressionism,,
95232,Romanticism,,
95233,Romanticism,,
95234,Impressionism,,
95235,Realism,,
95236,Realism,,
95237,Expressionism,,
95238,Art Brut,,
95239,Northern Renaissance,,
95240,Post-Impressionism,,
95241,Post-Impressionism,,
95242,Post-Impressionism,,
95243,Neoclassicism,,
95244,Neoclassicism,,
95245,Realism,,
95246,Realism,,
95247,NaÌøve Art (Primitivism),,
95248,Rococo,,
95249,Romanticism,,
95250,Impressionism,,
95251,Impressionism,,
95252,Realism,,
95253,Romanticism,,
95254,Naturalism,,
95255,Realism,,
95256,Post-Impressionism,,
95257,Baroque,,
95258,Post-Impressionism,,
95259,Romanticism,,
95260,Impressionism,,
95261,Impressionism,,
95262,Neoclassicism,,
95263,Neoclassicism,,
95264,Baroque,,
95265,Romanticism,,
95266,Romanticism,,
95267,Divisionism,,
95268,Rococo,,
95269,Divisionism,,
95270,NaÌøve Art (Primitivism),,
95271,Romanticism,,
95272,Impressionism,,
95273,Romanticism,,
95274,Romanticism,,
95275,Realism,,
95276,Expressionism,,
95277,Realism,,
95278,Impressionism,,
95279,Realism,,
95280,Impressionism,,
95281,Neoclassicism,,
95282,Classicism,,
95283,Neoclassicism,,
95284,Impressionism,,
95285,Post-Impressionism,,
95286,Cubo-Futurism,,
95287,Post-Impressionism,,
95288,Ink and wash painting,,
95289,Realism,,
95290,Impressionism,,
95291,Post-Impressionism,,
95292,Realism,,
95293,Realism,,
95294,Impressionism,,
95295,Romanticism,,
95296,Impressionism,,
95297,Impressionism,,
95298,Neoclassicism,,
95299,Impressionism,,
95300,Neoclassicism,,
95301,Romanticism,,
95302,Expressionism,,
95303,Realism,,
95304,Ukiyo-e,,
95305,Impressionism,,
95306,Post-Impressionism,,
95307,Northern Renaissance,,
95308,Realism,,
95309,Realism,,
95310,Impressionism,,
95311,Romanticism,,
95312,Naturalism,,
95313,Romanticism,,
95314,Neoclassicism,,
95315,Baroque,,
95316,Neoclassicism,,
95317,Realism,,
95318,Romanticism,,
95319,Impressionism,,
95320,Realism,,
95321,Romanticism,,
95322,Realism,,
95323,Baroque,,
95324,Art Nouveau (Modern),,
95325,Expressionism,,
95326,Post-Impressionism,,
95327,Expressionism,,
95328,Romanticism,,
95329,Symbolism,,
95330,Impressionism,,
95331,Realism,,
95332,Neoclassicism,,
95333,Post-Impressionism,,
95334,Realism,,
95335,Neoclassicism,,
95336,Romanticism,,
95337,Divisionism,,
95338,Art Nouveau (Modern),,
95339,Realism,,
95340,Realism,,
95341,Expressionism,,
95342,Naturalism,,
95343,Romanticism,,
95344,Expressionism,,
95345,Neoclassicism,,
95346,Impressionism,,
95347,Ukiyo-e,,
95348,Post-Impressionism,,
95349,Romanticism,,
95350,Neoclassicism,,
95351,Neoclassicism,,
95352,Neoclassicism,,
95353,Impressionism,,
95354,Romanticism,,
95355,Outsider art,,
95356,Impressionism,,
95357,Impressionism,,
95358,Realism,,
95359,Rococo,,
95360,Realism,,
95361,Post-Impressionism,,
95362,Divisionism,,
95363,Impressionism,,
95364,Impressionism,,
95365,Ukiyo-e,,
95366,Neoclassicism,,
95367,Neoclassicism,,
95368,Romanticism,,
95369,Expressionism,,
95370,Impressionism,,
95371,Art Nouveau (Modern),,
95372,Pointillism,,
95373,Romanticism,,
95374,Realism,,
95375,NaÌøve Art (Primitivism),,
95376,Post-Impressionism,,
95377,Post-Impressionism,,
95378,Romanticism,,
95379,Ukiyo-e,,
95380,Neoclassicism,,
95381,NaÌøve Art (Primitivism),,
95382,Neoclassicism,,
95383,Impressionism,,
95384,Baroque,,
95385,Post-Impressionism,,
95386,NaÌøve Art (Primitivism),,
95387,Art Nouveau (Modern),,
95388,Baroque,,
95389,Post-Impressionism,,
95390,Romanticism,,
95391,Romanticism,,
95392,Romanticism,,
95393,Romanticism,,
95394,Neoclassicism,,
95395,Neoclassicism,,
95396,Post-Impressionism,,
95397,Baroque,,
95398,Neoclassicism,,
95399,Post-Impressionism,,
95400,Impressionism,,
95401,Neoclassicism,,
95402,Neoclassicism,,
95403,Neoclassicism,,
95404,Romanticism,,
95405,Academicism,,
95406,Luminism,,
95407,Realism,,
95408,Baroque,,
95409,Neoclassicism,,
95410,Neoclassicism,,
95411,Post-Impressionism,,
95412,Pointillism,,
95413,Baroque,,
95414,Neoclassicism,,
95415,Neoclassicism,,
95416,Neoclassicism,,
95417,Realism,,
95418,Romanticism,,
95419,Neoclassicism,,
95420,Expressionism,,
95421,Rococo,,
95422,Neoclassicism,,
95423,Baroque,,
95424,Rococo,,
95425,Post-Impressionism,,
95426,Romanticism,,
95427,Fauvism,,
95428,Realism,,
95429,Neoclassicism,,
95430,Neoclassicism,,
95431,Realism,,
95432,Impressionism,,
95433,Romanticism,,
95434,Impressionism,,
95435,Baroque,,
95436,Neoclassicism,,
95437,Impressionism,,
95438,Impressionism,,
95439,Realism,,
95440,Neoclassicism,,
95441,Northern Renaissance,,
95442,Baroque,,
95443,Rococo,,
95444,Neoclassicism,,
95445,Realism,,
95446,Magic Realism,,
95447,Neoclassicism,,
95448,Neoclassicism,,
95449,Neoclassicism,,
95450,Early Renaissance,,
95451,Romanticism,,
95452,Romanticism,,
95453,Romanticism,,
95454,Luminism,,
95455,Neoclassicism,,
95456,Romanticism,,
95457,Impressionism,,
95458,Romanticism,,
95459,Romanticism,,
95460,Neoclassicism,,
95461,Romanticism,,
95462,Baroque,,
95463,Baroque,,
95464,NaÌøve Art (Primitivism),,
95465,Neoclassicism,,
95466,Symbolism,,
95467,Neoclassicism,,
95468,Neoclassicism,,
95469,Romanticism,,
95470,Realism,,
95471,Northern Renaissance,,
95472,Neoclassicism,,
95473,Romanticism,,
95474,Realism,,
95475,Baroque,,
95476,Dada,,
95477,Early Renaissance,,
95478,Baroque,,
95479,Neoclassicism,,
95480,Baroque,,
95481,Impressionism,,
95482,Neoclassicism,,
95483,Neoclassicism,,
95484,Early Renaissance,,
95485,Cubo-Futurism,,
95486,Romanticism,,
95487,Post-Impressionism,,
95488,Symbolism,,
95489,Early Renaissance,,
95490,Neoclassicism,,
95491,Romanticism,,
95492,Neoclassicism,,
95493,Neoclassicism,,
95494,Early Renaissance,,
95495,Realism,,
95496,Impressionism,,
95497,Neoclassicism,,
95498,Neoclassicism,,
95499,Realism,,
95500,Pointillism,,
95501,Baroque,,
95502,Neoclassicism,,
95503,Cubo-Futurism,,
95504,Romanticism,,
95505,Pointillism,,
95506,Impressionism,,
95507,Art Nouveau (Modern),,
95508,Neoclassicism,,
95509,NaÌøve Art (Primitivism),,
95510,Rococo,,
95511,Realism,,
95512,Early Renaissance,,
95513,Impressionism,,
95514,Impressionism,,
95515,Neoclassicism,,
95516,Expressionism,,
95517,High Renaissance,,
95518,Neoclassicism,,
95519,Neoclassicism,,
95520,Neoclassicism,,
95521,Realism,,
95522,Realism,,
95523,Neoclassicism,,
95524,Divisionism,,
95525,Neoclassicism,,
95526,Neoclassicism,,
95527,Luminism,,
95528,Neoclassicism,,
95529,Baroque,,
95530,Rococo,,
95531,Realism,,
95532,Romanticism,,
95533,Impressionism,,
95534,Neoclassicism,,
95535,Impressionism,,
95536,Byzantine,,
95537,Neoclassicism,,
95538,Realism,,
95539,Neoclassicism,,
95540,Baroque,,
95541,Neoclassicism,,
95542,Divisionism,,
95543,Neoclassicism,,
95544,Neoclassicism,,
95545,Baroque,,
95546,Divisionism,,
95547,Romanticism,,
95548,Romanticism,,
95549,Luminism,,
95550,Realism,,
95551,Baroque,,
95552,Pointillism,,
95553,Baroque,,
95554,Realism,,
95555,Neoclassicism,,
95556,Rococo,,
95557,Neoclassicism,,
95558,Neoclassicism,,
95559,Realism,,
95560,Post-Impressionism,,
95561,Neoclassicism,,
95562,Neoclassicism,,
95563,Realism,,
95564,Impressionism,,
95565,Neoclassicism,,
95566,Neoclassicism,,
95567,Impressionism,,
95568,Neoclassicism,,
95569,Impressionism,,
95570,Realism,,
95571,Impressionism,,
95572,Impressionism,,
95573,Early Renaissance,,
95574,Post-Impressionism,,
95575,Neoclassicism,,
95576,Neoclassicism,,
95577,Art Nouveau (Modern),,
95578,Romanticism,,
95579,Rococo,,
95580,Post-Impressionism,,
95581,Early Renaissance,,
95582,Neoclassicism,,
95583,Neoclassicism,,
95584,Neoclassicism,,
95585,Neoclassicism,,
95586,Pointillism,,
95587,Realism,,
95588,Neoclassicism,,
95589,Baroque,,
95590,Early Renaissance,,
95591,Impressionism,,
95592,Realism,,
95593,Realism,,
95594,Neoclassicism,,
95595,Post-Impressionism,,
95596,Rococo,,
95597,Romanticism,,
95598,Baroque,,
95599,Rococo,,
95600,Neoclassicism,,
95601,Neoclassicism,,
95602,Impressionism,,
95603,Romanticism,,
95604,Expressionism,,
95605,Impressionism,,
95606,Post-Impressionism,,
95607,Realism,,
95608,Romanticism,,
95609,Neoclassicism,,
95610,Neoclassicism,,
95611,Romanticism,,
95612,Realism,,
95613,Impressionism,,
95614,Neoclassicism,,
95615,Symbolism,,
95616,Neoclassicism,,
95617,Neoclassicism,,
95618,Rococo,,
95619,Neoclassicism,,
95620,Neoclassicism,,
95621,Realism,,
95622,Neoclassicism,,
95623,Realism,,
95624,Neoclassicism,,
95625,Northern Renaissance,,
95626,Realism,,
95627,Neoclassicism,,
95628,Rococo,,
95629,Neoclassicism,,
95630,Neoclassicism,,
95631,Neoclassicism,,
95632,Post-Impressionism,,
95633,Romanticism,,
95634,Fauvism,,
95635,Impressionism,,
95636,Romanticism,,
95637,Impressionism,,
95638,Neoclassicism,,
95639,Romanticism,,
95640,Neoclassicism,,
95641,Realism,,
95642,Neoclassicism,,
95643,Baroque,,
95644,Magic Realism,,
95645,Post-Impressionism,,
95646,Neoclassicism,,
95647,Neoclassicism,,
95648,Rococo,,
95649,Impressionism,,
95650,Neoclassicism,,
95651,Neoclassicism,,
95652,Romanticism,,
95653,Romanticism,,
95654,Realism,,
95655,Neoclassicism,,
95656,Art Nouveau (Modern),,
95657,Neoclassicism,,
95658,Realism,,
95659,Neoclassicism,,
95660,Impressionism,,
95661,Baroque,,
95662,Realism,,
95663,Neoclassicism,,
95664,Romanticism,,
95665,Neoclassicism,,
95666,Rococo,,
95667,Neoclassicism,,
95668,Impressionism,,
95669,Romanticism,,
95670,Realism,,
95671,Neoclassicism,,
95672,Romanticism,,
95673,Neoclassicism,,
95674,Realism,,
95675,Realism,,
95676,Mannerism (Late Renaissance),,
95677,Expressionism,,
95678,Romanticism,,
95679,Realism,,
95680,Neoclassicism,,
95681,Rococo,,
95682,Romanticism,,
95683,Neoclassicism,,
95684,Neoclassicism,,
95685,Impressionism,,
95686,Expressionism,,
95687,Impressionism,,
95688,Romanticism,,
95689,Neoclassicism,,
95690,Impressionism,,
95691,Impressionism,,
95692,Romanticism,,
95693,Romanticism,,
95694,Pointillism,,
95695,Impressionism,,
95696,Impressionism,,
95697,Post-Impressionism,,
95698,Lyrical Abstraction,,
95699,Impressionism,,
95700,Rococo,,
95701,Impressionism,,
95702,NaÌøve Art (Primitivism),,
95703,Post-Impressionism,,
95704,Romanticism,,
95705,Neoclassicism,,
95706,Realism,,
95707,Impressionism,,
95708,Impressionism,,
95709,Neoclassicism,,
95710,Romanticism,,
95711,Impressionism,,
95712,Impressionism,,
95713,Post-Impressionism,,
95714,Lyrical Abstraction,,
95715,Impressionism,,
95716,Rococo,,
95717,Art Nouveau (Modern),,
95718,Cubism,,
95719,Early Renaissance,,
95720,Impressionism,,
95721,Neoclassicism,,
95722,Realism,,
95723,Post-Impressionism,,
95724,Impressionism,,
95725,Neoclassicism,,
95726,Romanticism,,
95727,Impressionism,,
95728,Realism,,
95729,Impressionism,,
95730,Impressionism,,
95731,Art Nouveau (Modern),,
95732,Romanticism,,
95733,Neoclassicism,,
95734,Realism,,
95735,Realism,,
95736,Art Nouveau (Modern),,
95737,Impressionism,,
95738,Impressionism,,
95739,Realism,,
95740,Romanticism,,
95741,Pop Art,,
95742,Neoclassicism,,
95743,Post-Impressionism,,
95744,Romanticism,,
95745,Impressionism,,
95746,Rococo,,
95747,Art Nouveau (Modern),,
95748,Impressionism,,
95749,Realism,,
95750,Romanticism,,
95751,Color Field Painting,,
95752,Art Nouveau (Modern),,
95753,Romanticism,,
95754,Ink and wash painting,,
95755,Neoclassicism,,
95756,Neoclassicism,,
95757,Neoclassicism,,
95758,Impressionism,,
95759,Impressionism,,
95760,Impressionism,,
95761,Art Nouveau (Modern),,
95762,Concretism,,
95763,Impressionism,,
95764,Romanticism,,
95765,Romanticism,,
95766,Impressionism,,
95767,Art Nouveau (Modern),,
95768,Art Nouveau (Modern),,
95769,Neoclassicism,,
95770,Post-Impressionism,,
95771,Neoclassicism,,
95772,Baroque,,
95773,Neoclassicism,,
95774,Romanticism,,
95775,Neoclassicism,,
95776,Impressionism,,
95777,Romanticism,,
95778,Impressionism,,
95779,Neoclassicism,,
95780,Art Nouveau (Modern),,
95781,Art Nouveau (Modern),,
95782,Impressionism,,
95783,Impressionism,,
95784,Art Nouveau (Modern),,
95785,Art Nouveau (Modern),,
95786,Mannerism (Late Renaissance),,
95787,Baroque,,
95788,Expressionism,,
95789,Impressionism,,
95790,Neoclassicism,,
95791,Impressionism,,
95792,NaÌøve Art (Primitivism),,
95793,Baroque,,
95794,Impressionism,,
95795,Realism,,
95796,Cubism,,
95797,Neo-baroque,,
95798,Impressionism,,
95799,Art Nouveau (Modern),,
95800,Impressionism,,
95801,Art Nouveau (Modern),,
95802,Proto Renaissance,,
95803,Art Nouveau (Modern),,
95804,Realism,,
95805,Neoclassicism,,
95806,Expressionism,,
95807,Lyrical Abstraction,,
